,url,label
2207,['http://t.co/z5hLPP0igV'],clickbait
2208,['http://t.co/FZOfeUfoH5'],no-clickbait
2209,['http://t.co/k3BLuY3gvt'],no-clickbait
2210,['http://t.co/m0aeYKmOib'],no-clickbait
2211,"['http://t.co/malDMcCjrY', 'http://t.co/3UjSkgE5Vc']",no-clickbait
2212,"['http://t.co/9PnhcQlrHk', 'http://t.co/iAxyQLHA5r']",no-clickbait
2213,['http://t.co/jNE8OHeDMa'],no-clickbait
2214,"['http://t.co/qZ6gQHd8kb', 'http://t.co/jft39ZeuRO']",no-clickbait
2215,['http://t.co/GF1oQZ7HTe'],no-clickbait
2216,"['http://t.co/RMU9Ym0DWs', 'http://t.co/3cqQrDwNpN']",clickbait
2217,['http://t.co/PQ1n05EpSr'],no-clickbait
2218,"['http://t.co/Mbqi07JWWu', 'http://t.co/waqmUuR8CW']",no-clickbait
2219,['http://t.co/uEBYMJoepx'],no-clickbait
2220,"['http://t.co/xCNf8PUZFY', 'http://t.co/cU2QX2u2lQ']",no-clickbait
2221,"['http://t.co/bniOSAKXxZ', 'http://t.co/dYkpRpU8Hb']",no-clickbait
2222,['http://t.co/YPhAW7IqZW'],no-clickbait
2223,"['http://t.co/dxlBq7vzMv', 'http://t.co/KATBu6MX5I']",clickbait
2224,['http://t.co/fSds'],no-clickbait
2225,"['http://t.co/n92Ie01NjV', 'http://t.co/rgCUzkhMI1']",no-clickbait
2226,"['http://t.co/HvBnh0WfL8', 'http://t.co/zFVVlpEfSl']",clickbait
2227,"['http://t.co/Bb4dVFQvZD', 'http://t.co/EZx9097QK6']",no-clickbait
2228,"['http://t.co/cNQvwJPNx5', 'http://t.co']",no-clickbait
2229,"['http://t.co/sPHDcLw2DR', 'http://t.co/zI0Nf9Kr5x']",no-clickbait
2230,['http://t.co/bA2ixfDN53'],no-clickbait
2231,"['http://t.co/iOqH8QZRUD', 'http://t.co/Vg3']",clickbait
2232,"['http://t.co/sbqOmHE9j4', 'http://t.co/Q1J4vsA6Gn']",no-clickbait
2233,['http://t.co/uKGdpRbtnX'],clickbait
2234,['http://t.co/rfmgTNIKcf'],no-clickbait
2235,"['http://t.co/w1QpIpdgJE', 'http://t.co/ahDj2SVqIb']",clickbait
2236,"['http://t.co/rWRtBgCV7M', 'http://t.co/2La3I9Q3aa']",clickbait
2237,[],no-clickbait
2238,"['http://t.co/BkrxB4YjMR', 'http://t.co/836QYKH0rO']",no-clickbait
2239,['http://t.co/cJq2cqnErN'],clickbait
2240,['http://t.co/FaDAHFt2E9'],no-clickbait
2241,"['http://t.co/RfT6v2SOIi', 'http://t.co/7Pg3VJTC40']",no-clickbait
2242,"['http://t.co/FF3idqGfrk', 'http://t.co/5TIrfdo9cx']",no-clickbait
2243,['http://t.co/FGRmPJVf7W'],no-clickbait
2244,"['http://t.co/obURHMfHrc', 'http://t.co/SL4CTiHoh2']",no-clickbait
2245,['http://t.co/cnEod93Va2'],no-clickbait
2246,"['http://t.co/k6iO7ixkUB', 'http://t.co/Y']",no-clickbait
2247,"['http://t.co/ymsApR4Phf', 'http://t.co/eEzP5XxEU6']",no-clickbait
2248,"['http://t.co/arnKsveaHZ', 'http://t.co/KPK35r6Tmh']",no-clickbait
2249,"['http://t.co/6cmSynL5dp', 'http://t.co/']",no-clickbait
2250,['https://t.co/1RfQaTZNb6'],no-clickbait
2251,"['https://t.co/NbnRybMiQ8', 'http://t.co/pvRSU1ERPW']",clickbait
2252,['http://t.co/5FLv1XNaqz'],no-clickbait
2253,['http://t.co/9oEA1XZuNH'],clickbait
2254,['http://t.co/AChxJqf4Av'],clickbait
2255,['http://t.co/m8mWIPLnfb'],clickbait
2256,['http://t.co/zbb6gQhz7Y'],clickbait
2257,['http://t.co/z39LGuBUsl'],no-clickbait
2258,"['http://t.co/gie96QAtcQ', 'http://t.co/8qXDCkLvHc']",clickbait
2259,"['http://t.co/I3oXuJlpEJ', 'http://t.co/VuT8ZYlqpJ']",no-clickbait
2260,"['http://t.co/RQ9zOnwi3A', 'http://t.co/l7OPIpjrEq']",clickbait
2261,"['http://t.co/qhFM2gxKNR', 'http://t.co/HTRLEJhMGB']",no-clickbait
2262,"['http://t.co/AsfVJRRwXE', 'http://t.co/zLB7L5bNDL']",no-clickbait
2263,"['http://t.co/YQ9hrb0771', 'http://t.co/Jm3Dr7X4YQ']",no-clickbait
2264,['http://t.co/LcBnUsgfnq'],no-clickbait
2265,"['http://t.co/aq4K83vIrV', 'http://t.co/NGdrIGvNdw']",clickbait
2266,"['http://t.co/0uroaVZ62u', 'http://t.co/7dDlkc4Ces']",no-clickbait
2267,"['http://t.co/ads2yC5HIb', 'http://t.co/UvXsrEE6Oe']",no-clickbait
2268,"['http://t.co/7Xe159UyiK', 'http://t.co/z2GBkLV3CK']",clickbait
2269,"['http://t.co/3GfTNh3sD1', 'http://t.co/56gaxCKQ0p']",no-clickbait
2270,"['http://t.co/w0FdcU3ADF', 'http://t.co/AuUNRN8Vt1']",no-clickbait
2271,['http://t.co/q3Qhi9h88v'],no-clickbait
2272,"['http://t.co/wM706hqsPc', 'http://t.co/G6oIohDuMR']",clickbait
2273,['http://t.co/Dsw47OAA4Z'],no-clickbait
2274,"['http://t.co/YDu9MnBCsR', 'http://t.co/23e5MJEXFa']",no-clickbait
2276,"['http://t.co/Wb73nsOFqm', 'http://t.co/SYA7a7tpks']",no-clickbait
2277,"['http://t.co/BXSC4MaJtk', 'http://t.co/Gjrrqgm7Zb']",no-clickbait
2278,"['http://t.co/CuyvlA2Iop', 'http://t.co/CU7a5Vfb1T']",clickbait
2279,"['http://t.co/rWRtBgCV7M', 'http://t.co/2La3I9Q3aa']",no-clickbait
2280,"['http://t.co/BgzjajK6De', 'http://t.co/wmEkX4O0jz']",no-clickbait
2281,"['http://t.co/2KA9b47TNm', 'http://t.co/KrIS14GP5w']",clickbait
2282,"['http://t.co/0Pf6uJqhPu', 'http://t.co/OiXWYOQbJL']",clickbait
2283,['http://t.co/LRFLE05BiE'],clickbait
2284,"['http://t.co/dloy73Xuca', 'http://t.co/Fz83eItD1b']",clickbait
2285,"['http://t.co/upTCDZSLRw', 'http://t.co/imvmIY0bag']",clickbait
2286,"['http://t.co/HpiJObMsQ7', 'http://t.co/HjTGGTmdoo']",clickbait
2287,"['http://t.co/jRXUOuMeNg', 'http://t.co/Q7uUC6jpbs']",no-clickbait
2288,['http://t.co/LTh9krWOUY'],no-clickbait
2289,"['http://t.co/ptgyLPRIXR', 'http://t.co/yDGIhNIbq6']",no-clickbait
2290,['http://t.co/rm4SRakucc'],no-clickbait
2291,"['http://t.co/KX8aKkwbOz', 'http://t.co/1p9czu388X']",no-clickbait
2292,['http://t.co/rDPLuJgwxS'],no-clickbait
2293,"['http://t.co/M3wBfbhr7q', 'http://t.co/8ptH1TwZBI']",no-clickbait
2294,"['http://t.co/praRTotXmh', 'http://t.co/iea2yJgJF7']",no-clickbait
2295,[],no-clickbait
2296,"['http://t.co/YTCd8GbdW1', 'http://t.co/hXXKtUDJZK']",no-clickbait
2297,['http://t.co/OrptOHn2Up'],no-clickbait
2298,['http://t.co/eLEosmsOJB'],clickbait
2299,"['http://t.co/cC4JqvYVr4', 'http://t.co/oCaoXmihhQ']",clickbait
2300,"['http://t.co/nYiFor2ezf', 'http://t.co/ecaVSBODE1']",clickbait
2301,['http://t.co/ZW9jou7E2G'],clickbait
2302,['http://t.co/QweJOYbhiV'],no-clickbait
2303,"['http://t.co/oi9WVaeFvu', 'http://t.co/62go54UA1N']",no-clickbait
2304,['http://t.co/zBqLJ9p8qc'],no-clickbait
2305,"['http://t.co/zWoefDRCfZ', 'http://t.co/0aimc1Qf6l']",no-clickbait
2306,['http://t.co/2JRzOktfVG'],clickbait
2307,['http://t.co/TcKYFsdsOV'],no-clickbait
2308,"['http://t.co/8aHW4dsS4N', 'http://t.co/eagFPKLoh8']",clickbait
2309,"['http://t.co/1sysksGqma', 'http://t.co/wByKxVcbMs']",no-clickbait
2310,"['http://t.co/b7euGtpstE', 'http://t.co/B2vXSVS1Sa']",no-clickbait
2311,"['http://t.co/AIykzELPJt', 'http://t.co/0GzaaoA8vL']",clickbait
2312,"['http://t.co/93iCF1DTsc', 'http://t.co/ZPunoac1lM']",no-clickbait
2313,"['http://t.co/9A21aAab2O', 'http://t.co/2eD6F4Z7xO']",no-clickbait
2314,"['http://t.co/d7dYs1O7rz', 'http://t.co/z5RgYNx8DB']",clickbait
2315,"['http://t.co/9VYnHm1EpJ', 'http://t.co/92aPtYETSR']",clickbait
2316,['http://t.co/9er9k2C9hE'],no-clickbait
2317,"['http://t.co/YJUegM226M', 'http://t.co/7abwkvUZyi']",clickbait
2318,['http://t.co/xbkCyLvOlQ'],clickbait
2319,['http://t.co/R6Ck9ZkiEi'],no-clickbait
2320,"['http://t.co/mqo1VeW8Ay', 'http://t.co']",no-clickbait
2321,"['http://t.co/kg1yIkF1nc', 'http://t.co/lLUBcMjYaW']",no-clickbait
2322,"['http://t.co/kDG8h2eX1W', 'http://t.co/xmRWQtadDa']",clickbait
2323,['http://t.co/EpJ8dwcijf'],clickbait
2324,['http://t.co/sWAkuKc6sl'],clickbait
2325,"['http://t.co/CXadyFqnf5', 'http://t.co/g0L0ZWj0KD']",no-clickbait
2326,['http://t.co/HZBa25Voj5'],no-clickbait
2327,['http://t.co/I9RQn4360e'],no-clickbait
2328,['http://t.co/OjgCK2PQYW'],no-clickbait
2329,['http://t.co/v3gJvyvzeO'],clickbait
2330,"['http://t.co/slKMMHFUSL', 'http://t.co/j38lguJqG5']",no-clickbait
2331,"['http://t.co/IKrPDRI1V3', 'http://t.co/sWK6xDsqqq']",no-clickbait
2332,['http://t.co/CwbbnbB0cY'],clickbait
2333,"['http://t.co/0nFxIkAI8N', 'http://t.co/Wj6fWGYtuJ']",no-clickbait
2334,['http://t.co/oKDgrmrJEw'],no-clickbait
2335,['http://t.co/HBp4n0C0FJ'],clickbait
2336,['http://t.co/nkI65dIHWf'],no-clickbait
2337,"['http://t.co/NKmW44So2y', 'http://t.co/XPN0PiwZKk']",no-clickbait
2338,"['http://t.co/ZRTEQdSFqh', 'http://t.co/B2fPQulS8l']",clickbait
2339,"['http://t.co/EAnWhKMdyA', 'http://t.co/g2H1LvKy7F']",clickbait
2340,['http://t.co/zzsQ8j7eQ6'],no-clickbait
2341,"['http://t.co/EERkiRziJN', 'http://t.co/jAgYncu4Ky']",no-clickbait
2342,['http://t.co/j4Oh0yQnQk'],no-clickbait
2343,"['http://t.co/oi9WVaeFvu', 'http://t.co/o5wZDheApX']",no-clickbait
2344,"['http://t.co/hFJDSiZsE7', 'http://t.co/SlhKXOQmXU']",no-clickbait
2345,['http://t.co/t9Vus8lLqO'],no-clickbait
2346,"['http://t.co/Iv2267WE7W', 'http://t.co/D8v9cb5dx6']",no-clickbait
2347,"['http://t.co/FF3idqXQPU', 'http://t.co/5TIrfdo9cx']",no-clickbait
2348,['http://t.co/bB5fzCvEuR'],no-clickbait
2349,['http://t.co/Bs8wvHrYs2'],no-clickbait
2350,['http://t.co/6cFfcNQVFQ'],no-clickbait
2351,['http://t.co/K'],no-clickbait
2352,"['http://t.co/CK4jxK6U8K', 'http://t.co/ETEN5BpuT3']",no-clickbait
2353,"['http://t.co/BRlPsLyhoP', 'http://t.co/GSSFi6VvNs']",clickbait
2354,"['http://t.co/2SxNKlQBJ8', 'http://t.co/UfiwPPSV7E']",clickbait
2355,"['http://t.co/xVIfLbct8k', 'http://t.co/GZ5UWcIjyd']",clickbait
2356,"['http://t.co/BlcX9Q4aLp', 'http://t.co/wPtlIdW7Ke']",no-clickbait
2357,"['http://t.co/lbSiuYdAAq', 'http://t.co/Gs']",no-clickbait
2358,['http://t.co/SQ66QiZOye'],no-clickbait
2359,"['http://t.co/YIYqzXl3ZY', 'http://t.co/Te9daxXSvX']",no-clickbait
2360,"['http://t.co/PFIYbrWBkj', 'http://t.co/Udxo9utTkx']",clickbait
2361,"['http://t.co/tWjmHbl2YX', 'http://t.co/w4Uj7XOcA5']",no-clickbait
2362,"['http://t.co/w3xILFg5m5', 'http://t.co/9XcEFNyPSb']",clickbait
2363,['http://t.co/d7ordWQr8I'],no-clickbait
2364,"['http://t.co/yZXiE6JRIW', 'http://t.co/5mBup8MisO']",no-clickbait
2365,"['http://t.co/QVGPLJkQdX', 'http://t.co/vhgicZd42w']",clickbait
2366,"['http://t.co/lPncaVYtLm', 'http://t.co/JmvNbT2EOD']",no-clickbait
2367,"['http://t.co/nWe32bZ4Yt', 'http://t.co/6M1EUWteDL']",clickbait
2368,['http://t.co/SffN9oypum'],clickbait
2369,['http://t.co/LTRo6ugdhm'],no-clickbait
2370,['http://t.co/iZkS1SQdKj'],no-clickbait
2371,"['http://t.co/9uu0Xldl8H', 'http://t.co/EPVbVpMnsK']",clickbait
2372,['http://t.co/ouPSc5omaO'],no-clickbait
2373,['http://t.co/kZDUvCKuyr'],no-clickbait
2374,"['http://t.co/twxpiGExlv', 'http://t.co/7XnwO8OzYb']",clickbait
2375,['http://t.co/ZFXJ9OlccQ'],clickbait
2376,"['http://t.co/Kd4BCI9IxD', 'http://t.co/4FCg6ItKIo']",no-clickbait
2377,"['http://t.co/pr90ff0mVn', 'http://t.co/VgvP2JHh6X']",no-clickbait
2378,"['http://t.co/3CtDpxdBPD', 'http://t.co/qwEQgig7bF']",clickbait
2379,"['http://t.co/Wq34c8xaBK', 'http://t.co/sXqeSRzO5o']",no-clickbait
2380,"['http://t.co/MdyA6Uqy90', 'http://t.co/swUcSUd2fB']",no-clickbait
2381,['http://t.co/7YBOdvm143'],clickbait
2382,['http://t.co/VeDB1PUrFX'],no-clickbait
2383,['http://t.co/S1VnKll2SH'],no-clickbait
2384,['http://t.co/puZzWlapEk'],clickbait
2385,"['http://t.co/LoQhILojX9', 'http://t.co/wjMJCo6Hdy']",no-clickbait
2386,"['http://t.co/sUz6xOfmvE', 'http://t.co/sQRysfMt2S']",clickbait
2387,"['http://t.co/XgZSYBou8V', 'http://t.co/KhA7BVpzuK']",no-clickbait
2388,"['http://t.co/rPm8uoElq2', 'http://t.co/xHg0uLKrgv']",no-clickbait
2389,"['http://t.co/w5c4y4aJhk', 'http://t.co/58H4FlFJFC']",clickbait
2390,"['http://t.co/RwuEiMbwtD', 'http://t.co/NAXmiWtQfm']",no-clickbait
2391,"['http://t.co/dCiAKS5lco', 'http://t.co/9qUEfAVQpR']",clickbait
2392,['http://t.co/KJztoXSJ5T'],clickbait
2393,"['http://t.co/eDWITZpgJE', 'http://t.co/2vuzW6pqXJ']",no-clickbait
2394,['http://t.co/IHcTRlvCZv'],no-clickbait
2395,"['http://t.co/ZTZjna8t87', 'http://t.co/pKl1ECRb0p']",clickbait
2396,['http://t.co/TCpGtXiOBV'],no-clickbait
2397,"['http://t.co/B9HvGFFXbp', 'http://t.co/SKHppuRaC9']",clickbait
2398,['http://t.co/IlZYsF5ji8'],no-clickbait
2399,"['http://t.co/XpYvojEb77', 'http://t.co/pTKpiytxBx']",no-clickbait
2400,['http://t.co/kNdXxiURFS'],no-clickbait
2401,"['http://t.co/6ZWJ61Cwk4', 'http://t.co/o9nMTAVQ3K']",no-clickbait
2402,"['http://t.co/06G24xqPr3', 'http://t.co/5sJ0IOreNZ']",no-clickbait
2403,['http://t.co/Ivzs8pHHyM'],no-clickbait
2404,"['http://t.co/KPcj1ArWcA', 'http://t.co/eoUGbiN3wY']",no-clickbait
2405,"['http://t.co/I31tDv8tun', 'http://t.co/ykv2azzr2m']",no-clickbait
2406,['http://t.co/nEjjgczQvG'],clickbait
2407,"['http://t.co/5dTipUdZ6f', 'http://t.co/XcODBwc1NB']",no-clickbait
2408,"['http://t.co/LOMCOjM4Ue', 'http://t.co/7HRNaiSXjB']",clickbait
2409,"['http://t.co/MllFgmmB5X', 'http://t.co/zkoCrgWPj1']",no-clickbait
2410,['http://t.co/OKP1WflL9b'],no-clickbait
2411,['http://t.co/yyP0VHaW5M'],clickbait
2412,"['http://t.co/ZQnrckozWq', 'http://t.co/XaG3HZXU8Q']",clickbait
2413,['http://t.co/TJqIFL12sG'],no-clickbait
2414,"['http://t.co/W60GcAUfFg', 'http://t.co']",no-clickbait
2415,"['http://t.co/886wzpi0QQ', 'http://t.co/kK7yktT8oY']",clickbait
2416,"['http://t.co/73j7S4Fh0v', 'http://t.co/ORecEUHYsf']",clickbait
2417,['http://t.co/KBEOkx7ib7'],no-clickbait
2418,"['http://t.co/VlgUgqpGJA', 'http://t.co/k6zPq8cqjF']",no-clickbait
2419,['http://t.co/41BFYbN6Yr'],no-clickbait
2420,['http://t.co/39MKcopnI7'],clickbait
2421,"['http://t.co/uD2WGFD8Cu', 'http://t.co/Ifg82RYaj4']",clickbait
2422,"['http://t.co/V1gYOqqZJk', 'http://t.co/kCRHjDbWgA']",clickbait
2423,"['https://t.co/vMGBCSo8Z7', 'http://t.co/fQdUyTjKdL']",clickbait
2424,['http://t.co/mTfcELREKR'],no-clickbait
2425,"['http://t.co/IjtQmOSKsN', 'http://t.co/BbF4tEUpFV']",clickbait
2426,['http://t.co/WAM5OlHJk9'],no-clickbait
2427,"['http://t.co/z9GbUYSagz', 'http://t.co/gd6yKf7Juc']",no-clickbait
2428,"['http://t.co/ZRR8TGID4y', 'http://t.co/CDL4xpP74J']",clickbait
2429,"['http://t.co/khMchSzRx3', 'http://t.co/MOwHma2GXU']",no-clickbait
2430,"['http://t.co/BLgJlCGo6H', 'http://t.co/V1cGVd3eYG']",no-clickbait
2431,"['http://t.co/t9Vus8lLqO', 'http://t.co/OmAVdr7mou']",no-clickbait
2432,[],no-clickbait
2433,"['http://t.co/5ezMLmRmes', 'http://t.co/oT9sLP5SNL']",clickbait
2434,['http://t.co/BR21LBXhhr'],no-clickbait
2435,['http://t.co/bttelpqERL'],no-clickbait
2436,"['http://t.co/4xj3FIbMG9', 'http://t.co/T1N3vJbfPB']",no-clickbait
2437,"['http://t.co/PqLLGJ9eiJ', 'http://t.co/L7cFM9Ak1P']",clickbait
2438,"['http://t.co/7kewyUGhZo', 'http://t.co/kCJnEXJBc4']",no-clickbait
2439,['http://t.co/8FeIGII1F5'],no-clickbait
2440,['http://t.co/z72MXOmsea'],clickbait
2441,"['http://t.co/Jh7PtaqsJF', 'http://t.co/f1dmZHIRRX']",clickbait
2442,['http://t.co/exVEvSy0eg'],no-clickbait
2443,['http://t.co/6wp3poqJkA'],no-clickbait
2444,"['http://t.co/dmEOVo2n9t', 'http://t.co/TBsnzDOJY4']",clickbait
2445,"['http://t.co/ilO7s9iLTg', 'http://t.co/w3nmzXGQwq']",no-clickbait
2446,['http://t.co/fGgMcIJsAG'],no-clickbait
2447,"['http://t.co/KRv1DtMHBu', 'http://t.co/e5LJXwej8b']",no-clickbait
2448,['http://t.co/yepsdca3Ls'],no-clickbait
2449,"['http://t.co/HRxyBN7vId', 'http://t.co/58w7D4O3G5']",clickbait
2450,['http://t.co/TOQfsUJuWU'],no-clickbait
2451,"['http://t.co/nmq58Wx0d4', 'http://t.co/xPZmXfYgpK']",clickbait
2452,['http://t.co/mX91nhxkih'],clickbait
2453,['http://t.co/5DWdoeCz6X'],clickbait
2454,"['http://t.co/PNmMKyDcjM', 'http://t.co/rss4ooK6xK']",clickbait
2455,"['http://t.co/bFrptgohOj', 'http://t.co/vRwOULMnYw']",no-clickbait
2456,['http://t.co/NJTCqGmidO'],no-clickbait
2457,"['http://t.co/jtMdt5sGdJ', 'http://t.co/gCmmSXzHsz']",clickbait
2458,"['http://t.co/c3V6Tro44q', 'http://t.co/PKyY89dKET']",clickbait
2459,"['http://t.co/T94FByfGg6', 'http://t.co/NcHVYXdGPa']",no-clickbait
2460,"['http://t.co/qkGvLDZmQI', 'http://t.co/aNFvkoPnX3']",no-clickbait
2461,"['http://t.co/hhUYkOmIMq', 'http://t.co/Hau1VifnLI']",clickbait
2462,"['http://t.co/ZsjeG9QA4T', 'http://t.co/C1uR05JMW6']",clickbait
2463,['http://t.co/FGvrM5ZuVs'],no-clickbait
2464,"['http://t.co/jbzwcoUw8O', 'http://t.co/VTahugp6u4']",no-clickbait
2465,"['http://t.co/nZG6XWNiBo', 'http://t.co/5EKNX6l6mU']",no-clickbait
2466,"['http://t.co/6T2Q0FIN0N', 'http://t.co/2MrKd1A6hA']",no-clickbait
2467,"['http://t.co/0nFxIkAI8N', 'http://t.co/dTOUBqUNuX']",no-clickbait
2468,"['http://t.co/bMvdeoJqoI', 'http://t.co/qaSaMaRsmJ']",no-clickbait
2469,['http://t.co/rRV3iVaE7T'],clickbait
2471,['https://t.co/bXeljymoXV'],no-clickbait
2472,"['http://t.co/eCEv0efZYc', 'http://t.co/mBnXSWD86p']",no-clickbait
2473,"['http://t.co/XPphGsYvVx', 'http://t.co/JdagWH748J']",clickbait
2474,"['http://t.co/jVNeIB1GEK', 'http://t.co/uhXKNPiB1r']",no-clickbait
2475,"['http://t.co/xFBS7jFDuY', 'http://t.co/ZsUxkOL383']",no-clickbait
2476,"['http://t.co/6DQTsi7EIg', 'http://t.co/gXIsSsUGa3']",clickbait
2477,"['http://t.co/OfylWC0ISm', 'http://t.co/98uCIzt08H']",no-clickbait
2478,"['http://t.co/tV1ioNF6SN', 'http://t.co/j5rnPVruk1']",clickbait
2479,"['http://t.co/KVzbRvOQkk', 'http://t.co/1nKTPEyJox']",clickbait
2480,"['http://t.co/p2QZMyINQ6', 'http://t.co/Gh1AdxbUmH']",no-clickbait
2481,"['http://t.co/IlFLO8CFcR', 'http://t.co/tUAMBYaxKW']",clickbait
2482,"['http://t.co/y3qSpn6XdB', 'http://t.co/FyHaooEUEx']",clickbait
2483,"['http://t.co/FKBKuAGdQF', 'http://t.co/nJAXrH4VSY']",clickbait
2484,"['http://t.co/nGj7o74tyq', 'http://t.co/TxmfrR4Pyt']",no-clickbait
2485,"['http://t.co/U8rw6CG7hJ', 'http://t.co/nNVAZhgLY0']",no-clickbait
2486,"['http://t.co/tFvaIBUZCt', 'http://t.co/pYK2UgbJ8G']",no-clickbait
2487,"['http://t.co/UQdkjjhGcF', 'http://t.co/9UyKpVYnBb']",no-clickbait
2488,"['http://t.co/pHaX6y2h5b', 'http://t.co/BLRQ1NatHV']",clickbait
2489,['http://t.co/3pbSg65Yb8'],no-clickbait
2490,['http://t.co/r1U3rAdfk5'],clickbait
2491,['http://t.co/N8VYhWhZyN'],clickbait
2492,['http://t.co/HUUdCc7Vm9'],no-clickbait
2493,"['http://t.co/CudEJ9rS99', 'http://t.co/rqsv8YyrZ2']",no-clickbait
2494,['http://t.co/HbIsHA1aIh'],no-clickbait
2495,"['http://t.co/w5c4y4skFU', 'http://t.co/S5RO4Chh2X']",clickbait
2496,['http://t.co/3bsJN8kCVN'],clickbait
2497,['http://t.co/lBTtyqCv3v'],clickbait
2498,"['http://t.co/ZXI56m8qvq', 'http://t.co/I6FMl1uBwg']",no-clickbait
2499,['http://t.co/Vd8zA9sngk'],clickbait
2500,"['http://t.co/qa7Yctp4uz', 'http://t.co/DgzzOCedfO']",clickbait
2501,"['http://t.co/OZMJELzJ57', 'http://t.co/3JhUGCaAEj']",no-clickbait
2502,['http://t.co/Wh9UXN0JT1'],no-clickbait
2503,"['http://t.co/luFVyEOBFH', 'http://t.co/CsuMbZGKL3']",no-clickbait
2504,[],no-clickbait
2505,"['http://t.co/HOxdLyIMj4', 'http://t.co/wYf5tQYyje']",clickbait
2506,"['http://t.co/c8RAhK9BKs', 'http://t.co/XZL4xFGbyc']",no-clickbait
2507,"['http://t.co/xZrTdcWC2k', 'http://t.co/FtEZ4Kb9XR']",no-clickbait
2508,['http://t.co/CxYRAVnEgE'],no-clickbait
2509,"['http://t.co/rPm8uoElq2', 'http://t.co/rsc9e29BjA']",no-clickbait
2510,['http://t.co/BUFZlgbpDg'],no-clickbait
2511,['http://t.co/PuyQwyLZic'],no-clickbait
2512,['http://t.co/qlf7tUvLA3'],no-clickbait
2513,['http://t.co/qoNlE10Ytk'],no-clickbait
2514,"['http://t.co/OvXiQbBDr7', 'http://t.co/Fz9tXINR6X']",clickbait
2515,"['http://t.co/qIkzEqCSJp', 'http://t.co/TlAW6eegTO']",no-clickbait
2516,['http://t.co/mG93e4woFC'],no-clickbait
2517,"['http://t.co/gM57fHvCDc', 'http://t.co/7LG0dLyb8J']",no-clickbait
2518,"['http://t.co/8K4k4728eR', 'http://t.co/4nGwGToalY']",no-clickbait
2519,"['http://t.co/tc036XbsM1', 'http://t.co/TljYSq2SEV']",no-clickbait
2520,"['http://t.co/s9621jHU4D', 'http://t.co/FIBUOOIsPb']",no-clickbait
2521,"['http://t.co/prKtyuckWg', 'http://t.co/AEcGrkWig9']",no-clickbait
2522,"['http://t.co/UJBLaLP4HW', 'http://t.co/UjnljrVodF']",clickbait
2523,"['http://t.co/xZWYKn71Yb', 'http://t.co/oc76AvjOfs']",no-clickbait
2524,['http://t.co/5DKKHD1kKC'],no-clickbait
2525,['http://t.co/G5bBmLn6BZ'],no-clickbait
2526,['http://t.co/z4s4nB9bdY'],clickbait
2527,"['http://t.co/YCpqpF7JtT', 'http://t.co/vdq7TaOVjd']",no-clickbait
2528,[],no-clickbait
2529,"['http://t.co/3hCqiJMlS5', 'http://t.co/k5YhfIRXzI']",no-clickbait
2530,"['http://t.co/gASbQcMvJw', 'http://t.co/VQJMofqgWe']",clickbait
2531,['http://t.co/cAd7ZyBvDk'],no-clickbait
2532,"['http://t.co/uuBiKCv8M2', 'http://t.co/nWGS3h9s21']",no-clickbait
2533,"['http://t.co/ntsjt6i3Xr', 'http://t.co/GiAIEOl4Wx']",no-clickbait
2534,"['http://t.co/ktvTw1Swg5', 'http://t.co/dENhfLG40q']",no-clickbait
2535,['https://t.co/gZMhsVVW7l'],no-clickbait
2536,"['http://t.co/PIx2uDi86v', 'http://t.co/b0FK6gUg9K']",clickbait
2537,"['http://t.co/mdA5qGpy1S', 'http://t.co/10jfHj3HHJ']",no-clickbait
2538,"['http://t.co/FKBKuAGdQF', 'http://t.co/nJAXrH4VSY']",clickbait
2539,['http://t.co/RYRb7Yfsgx'],no-clickbait
2540,"['http://t.co/DimgdioHhk', 'http://t.co/MOhRxUwXgg']",clickbait
2541,"['https://t.co/ClBq80GVcN', 'http://t.co/C6Qk9HX9Gu']",no-clickbait
2542,"['http://t.co/9lA9zfxH1H', 'http://t.co/pHyjHJnmkk']",clickbait
2543,['http://t.co/xu6shvwkWr'],clickbait
2544,"['http://t.co/ldLFgaacac', 'http://t.co/knJazhgqD4']",no-clickbait
2545,"['http://t.co/hdcbOYfHh4', 'http://t.co/hNiLXBHN7P']",no-clickbait
2546,['http://t.co/hLQcIB8uQ2'],no-clickbait
2547,"['http://t.co/JyyxnhmDqf', 'http://t.co/I2V0FVTScI']",no-clickbait
2548,"['http://t.co/PApz8DgMoy', 'http://t.co/ZBdBhoTt48']",clickbait
2549,['http://t.co/YNqvsSRvdx'],no-clickbait
2550,['http://t.co/B2aFVyKZP2'],no-clickbait
2551,['http://t.co/MILIcp3zwA'],no-clickbait
2552,['http://t.co/3SpetNP3gK'],no-clickbait
2553,"['http://t.co/Av5PVRfSik', 'http://t.co/1WWoapQE2k']",clickbait
2554,"['http://t.co/huQ4oLDnUx', 'http://t.co/FhdEFHc136']",no-clickbait
2555,"['http://t.co/oiS0yyYacG', 'http://t.co/PAXueZWCuH']",clickbait
2556,"['http://t.co/Lr3mI8bpOx', 'http://t.co/d85H4P1Z35']",no-clickbait
2557,['http://t.co/ve83xJUtQu'],no-clickbait
2558,"['http://t.co/8WR9IQkvTa', 'http://t.co/gPcwcDGmic']",no-clickbait
2559,['http://t.co/yDPolYpWrp'],no-clickbait
2560,"['http://t.co/i7ScdwVTR7', 'http://t.co/RlHKmbv0Qj']",clickbait
